protocol,function,algorithm,run,best,n_fes,max_iter,seconds
equal_iterations,F25,FA,2,18811.029842289936,217545,500,25.655022699997062
equal_iterations,F25,FA,3,19295.522608835912,217532,500,24.77106700000877
equal_iterations,F25,FA,4,13558.04542769632,217521,500,25.59821509999165
equal_iterations,F25,FA,5,29381.70223053568,217529,500,25.0567563999939
equal_iterations,F25,FA,6,19033.70713774219,217525,500,25.65887329999532
equal_iterations,F25,FA,7,36072.4231212711,217524,500,25.608083400002215
equal_iterations,F25,FA,8,21735.487429658682,217522,500,24.636954000001424
equal_iterations,F25,FA,9,21471.044672289074,217531,500,23.96786640000937
equal_iterations,F26,HS,0,4676.892576198362,530,500,0.46429979999084026
equal_iterations,F26,HS,1,4271.805254703959,530,500,0.6165725999890128
equal_iterations,F26,HS,2,3863.6914931643005,530,500,0.43618720000085887
equal_iterations,F26,HS,3,4488.005247826726,530,500,0.6350289000110934
equal_iterations,F26,HS,4,3928.2487766986474,530,500,0.4726907000003848
equal_iterations,F26,HS,5,4487.088732264798,530,500,0.5484395000094082
equal_iterations,F26,HS,6,4021.7994664870052,530,500,0.6090246999956435
equal_iterations,F26,HS,7,4490.794401783535,530,500,0.635142300001462
equal_iterations,F26,HS,8,4364.3099988610265,530,500,0.6440405999892391
equal_iterations,F26,HS,9,4164.861682885661,530,500,0.5171219000039855
equal_iterations,F26,LSHADE,0,3329.145373427049,8569,500,9.99750729999505
equal_iterations,F26,LSHADE,1,3341.3987214226822,8569,500,10.01728460000595
equal_iterations,F26,LSHADE,2,3328.5831598573695,8569,500,10.078299099986907
equal_iterations,F26,LSHADE,3,3326.8939510717873,8569,500,7.219073399988702
equal_iterations,F26,LSHADE,4,3360.736810806555,8569,500,7.246476500004064
equal_iterations,F26,LSHADE,5,3331.4897807017096,8569,500,9.430115000010119
equal_iterations,F26,LSHADE,6,3373.0477067621105,8569,500,7.943395399997826
equal_iterations,F26,LSHADE,7,3341.9779676324956,8569,500,7.436671999996179
equal_iterations,F26,LSHADE,8,3329.4741765140257,8569,500,7.918275000003632
equal_iterations,F26,LSHADE,9,3326.4369522521383,8569,500,7.248820100008743
equal_iterations,F26,PSO,0,3741.8133926323653,15030,500,15.374600900002406
equal_iterations,F26,PSO,1,4355.622433271426,15030,500,15.014232899993658
equal_iterations,F26,PSO,2,4772.023488261233,15030,500,14.215981600005762
equal_iterations,F26,PSO,3,4147.718792238997,15030,500,13.716953399998602
equal_iterations,F26,PSO,4,3604.793350591271,15030,500,10.739603800000623
equal_iterations,F26,PSO,5,4083.5463359644837,15030,500,15.149572800000897
equal_iterations,F26,PSO,6,3909.4840685823456,15030,500,11.03421569999773
equal_iterations,F26,PSO,7,3985.4899236110705,15030,500,15.308181700005662
equal_iterations,F26,PSO,8,5259.742680682171,15030,500,10.754886299997452
equal_iterations,F26,PSO,9,3798.5330761801874,15030,500,10.759431600003154
equal_iterations,F26,GWO,0,3524.8832418890443,15030,500,12.261360400007106
equal_iterations,F26,GWO,1,3382.561022240431,15030,500,11.802692199999
equal_iterations,F26,GWO,2,3547.8688968159818,15030,500,11.494008000008762
equal_iterations,F26,GWO,3,3507.8768308498634,15030,500,11.939869599998929
equal_iterations,F26,GWO,4,3381.4663568705964,15030,500,11.707694500000798
equal_iterations,F26,GWO,5,3387.7786035555127,15030,500,11.676930000001448
equal_iterations,F26,GWO,6,3450.004538105244,15030,500,13.982963900009054
equal_iterations,F26,GWO,7,3449.3490100148906,15030,500,15.611088299992844
equal_iterations,F26,GWO,8,3436.647137079037,15030,500,15.771115800002008
equal_iterations,F26,GWO,9,3464.4796612860696,15030,500,16.260735699994257
equal_iterations,F26,HHO,0,3531.944330045951,27640,500,24.407131600004504
equal_iterations,F26,HHO,1,4031.857127660847,27986,500,26.285619999995106
equal_iterations,F26,HHO,2,3418.0044131971094,27624,500,20.225021600010223
equal_iterations,F26,HHO,3,5974.460065015589,27628,500,20.217521400001715
equal_iterations,F26,HHO,4,3578.2473522796604,27746,500,20.31854259999818
equal_iterations,F26,HHO,5,3425.876076642481,28044,500,25.325403700000606
equal_iterations,F26,HHO,6,3576.592165950749,28128,500,23.71248009998817
equal_iterations,F26,HHO,7,3400.8602896920656,27610,500,27.980910900005256
equal_iterations,F26,HHO,8,3553.02412860251,27494,500,25.630056900001364
equal_iterations,F26,HHO,9,3427.751753385208,27698,500,23.78557140000339
equal_iterations,F26,BFO,0,3327.166280134781,27680,500,23.16559679999773
equal_iterations,F26,BFO,1,3327.7106435734595,27342,500,24.43001379999623
equal_iterations,F26,BFO,2,3350.015058144595,26914,500,25.38186829999904
equal_iterations,F26,BFO,3,3342.284656881594,27338,500,20.159736200002953
equal_iterations,F26,BFO,4,3381.9054967323264,27349,500,20.09121870000672
equal_iterations,F26,BFO,5,3376.0041628585727,26971,500,26.422127599988016
equal_iterations,F26,BFO,6,3447.994791328726,26947,500,27.280617399999755
equal_iterations,F26,BFO,7,3374.4570266113988,27399,500,20.175173299998278
equal_iterations,F26,BFO,8,3377.642577260839,27044,500,26.943378199997824
equal_iterations,F26,BFO,9,3293.863851099787,27350,500,21.547122299991315
equal_iterations,F26,TSA,0,3328.0915816451015,44949,500,55.527447100001154
equal_iterations,F26,TSA,1,3327.490204971859,45157,500,41.79367590000038
equal_iterations,F26,TSA,2,3328.0400116419783,45154,500,54.73198650000268
equal_iterations,F26,TSA,3,3327.49818149093,45032,500,46.50749510001333
equal_iterations,F26,TSA,4,3334.5468534651845,44972,500,48.26596790000622
equal_iterations,F26,TSA,5,3327.544580342179,45230,500,55.868012099992484
equal_iterations,F26,TSA,6,3326.7588399545766,45062,500,40.200790599992615
equal_iterations,F26,TSA,7,3328.532148761089,45477,500,55.532824800000526
equal_iterations,F26,TSA,8,3326.580844661261,45137,500,50.03725520000444
equal_iterations,F26,TSA,9,3326.4625665175035,45207,500,44.86602169999969
equal_iterations,F26,SOS,0,3351.2363496561666,60030,500,51.86477780000132
equal_iterations,F26,SOS,1,3364.5862923380737,60030,500,52.74001540000609
equal_iterations,F26,SOS,2,3339.7264750091726,60030,500,51.0724377999868
equal_iterations,F26,SOS,3,3329.6784951727327,60030,500,52.30717729999742
equal_iterations,F26,SOS,4,3350.684010806478,60030,500,44.402600699992036
equal_iterations,F26,SOS,5,3366.351879992187,60030,500,44.55580750000081
equal_iterations,F26,SOS,6,3330.1750366728156,60030,500,44.538005199996405
equal_iterations,F26,SOS,7,3336.868271901023,60030,500,50.85477279999759
equal_iterations,F26,SOS,8,3353.5102860151674,60030,500,51.17503650000435
equal_iterations,F26,SOS,9,3339.3615380738506,60030,500,45.354039300000295
equal_iterations,F26,ES,0,3367.2730999008804,105030,500,71.52749510000285
equal_iterations,F26,ES,1,3388.7718277914223,105030,500,81.12876320000214
equal_iterations,F26,ES,2,3354.3945280865833,105030,500,73.92654420000326
equal_iterations,F26,ES,3,3368.87904934151,105030,500,73.85173399999621
equal_iterations,F26,ES,4,3357.3421303505884,105030,500,80.9415311000048
equal_iterations,F26,ES,5,3348.6146525946606,105030,500,73.06220539999777
equal_iterations,F26,ES,6,3329.873885757759,105030,500,75.7887122999964
equal_iterations,F26,ES,7,3357.003988548886,105030,500,74.08921639999608
equal_iterations,F26,ES,8,3417.6878307529555,105030,500,78.74506339999789
equal_iterations,F26,ES,9,3339.103758124297,105030,500,79.70814479999535
equal_iterations,F26,FA,0,21705.83135646416,217517,500,127.0781355999934
equal_iterations,F26,FA,1,40888.70650126396,217534,500,125.55157350000809
equal_iterations,F26,FA,2,36522.80790314922,217530,500,117.42481939999561
equal_iterations,F26,FA,3,70346.55212273731,217552,500,113.48206100000243
equal_iterations,F26,FA,4,32678.125182021933,217538,500,110.15505329999723
equal_iterations,F26,FA,5,38521.92068470128,217542,500,110.35140289999254
equal_iterations,F26,FA,6,23587.68674772857,217536,500,109.18779640000139
equal_iterations,F26,FA,7,39429.03829266603,217536,500,106.66235689999303
equal_iterations,F26,FA,8,29172.78096362428,217536,500,106.52945170000021
equal_iterations,F26,FA,9,53333.51412550588,217528,500,105.25021040000138
equal_iterations,F27,HS,0,3405.7472610427903,530,500,0.6359913000051165
equal_iterations,F27,HS,1,3552.4679394677314,530,500,0.6244493999984115
equal_iterations,F27,HS,2,3442.6890829893982,530,500,0.48868289998790715
equal_iterations,F27,HS,3,3405.138073548393,530,500,0.6446027000056347
equal_iterations,F27,HS,4,3334.403645821709,530,500,0.6254956000047969
equal_iterations,F27,HS,5,3321.313415867923,530,500,0.6458796000079019
equal_iterations,F27,HS,6,3383.2985791175247,530,500,0.49625229999946896
equal_iterations,F27,HS,7,3383.614999406587,530,500,0.4695142999989912
equal_iterations,F27,HS,8,3480.8398749630314,530,500,0.4575636000081431
equal_iterations,F27,HS,9,3616.6594396881965,530,500,0.6644836000050418
equal_iterations,F27,LSHADE,0,3102.5197986440626,8569,500,10.071594399996684
equal_iterations,F27,LSHADE,1,3075.360587274463,8569,500,10.02574420000019
equal_iterations,F27,LSHADE,2,3123.7805083931753,8569,500,7.3753876999981
equal_iterations,F27,LSHADE,3,3135.7713301486183,8569,500,7.383585399991716
equal_iterations,F27,LSHADE,4,3117.181464501926,8569,500,7.350510899996152
equal_iterations,F27,LSHADE,5,3098.947218030528,8569,500,9.994006199995056
equal_iterations,F27,LSHADE,6,3127.7795162272087,8569,500,7.351369500000146
equal_iterations,F27,LSHADE,7,3138.0613603771444,8569,500,10.476757099997485
equal_iterations,F27,LSHADE,8,3114.825584345055,8569,500,10.484377100001439
equal_iterations,F27,LSHADE,9,3098.7107960516196,8569,500,10.07862759999989
equal_iterations,F27,PSO,0,3161.2051264631136,15030,500,10.997071599995252
equal_iterations,F27,PSO,1,3315.108360852758,15030,500,10.9815901999973
equal_iterations,F27,PSO,2,3219.099032672337,15030,500,10.911003000001074
equal_iterations,F27,PSO,3,3357.727088250878,15030,500,10.957893799990416
equal_iterations,F27,PSO,4,3477.973574551992,15030,500,10.94818029999442
equal_iterations,F27,PSO,5,3241.616580235197,15030,500,10.978542199998628
equal_iterations,F27,PSO,6,3400.278521202006,15030,500,15.532913999995799
equal_iterations,F27,PSO,7,3213.89581778907,15030,500,11.466035200006445
equal_iterations,F27,PSO,8,3198.8688389618683,15030,500,15.45846480000182
equal_iterations,F27,PSO,9,3304.0396191460604,15030,500,15.619086700011394
equal_iterations,F27,GWO,0,3172.4139881333276,15030,500,11.588364800001727
equal_iterations,F27,GWO,1,3155.5086180960134,15030,500,16.273400200007018
equal_iterations,F27,GWO,2,3105.5864651411966,15030,500,11.713910699996632
equal_iterations,F27,GWO,3,3155.873056534145,15030,500,11.658474900003057
equal_iterations,F27,GWO,4,3141.4384858629737,15030,500,11.589353200004552
equal_iterations,F27,GWO,5,3115.2875716898466,15030,500,11.691569500006153
equal_iterations,F27,GWO,6,3158.930995211788,15030,500,15.744024799991166
equal_iterations,F27,GWO,7,3161.4892883944,15030,500,15.711424000008265
equal_iterations,F27,GWO,8,3169.76822855009,15030,500,16.217884800003958
equal_iterations,F27,GWO,9,3251.8829757748,15030,500,15.038588499999605
equal_iterations,F27,HHO,0,3440.273796680091,27434,500,27.944218000004184
equal_iterations,F27,HHO,1,3268.382809441459,28148,500,29.191465099997004
equal_iterations,F27,HHO,2,3733.125138047622,27850,500,20.85588239999197
equal_iterations,F27,HHO,3,3784.6929837212474,27864,500,20.77645340000163
equal_iterations,F27,HHO,4,3581.0470839312984,27514,500,20.61460509999597
equal_iterations,F27,HHO,5,3939.2859903469953,28006,500,20.86669670000265
equal_iterations,F27,HHO,6,3469.225952258783,27394,500,26.135651299991878
equal_iterations,F27,HHO,7,4169.320426493964,27852,500,28.352935899994918
equal_iterations,F27,HHO,8,3359.1117903648205,27418,500,25.439208200012217
equal_iterations,F27,HHO,9,3346.194221049693,28076,500,28.715900299997884
equal_iterations,F27,BFO,0,3200.1190382877176,23497,500,24.71007390000159
equal_iterations,F27,BFO,1,3689.668479659485,23644,500,25.434768000006443
equal_iterations,F27,BFO,2,3363.741826595092,23431,500,20.66156150000461
equal_iterations,F27,BFO,3,3409.035837929038,23541,500,20.670651699998416
equal_iterations,F27,BFO,4,3282.9365471176075,23792,500,20.387915300001623
equal_iterations,F27,BFO,5,3241.698376272192,23140,500,17.54311100000632
equal_iterations,F27,BFO,6,3253.0117751370826,23458,500,17.728519900003448
equal_iterations,F27,BFO,7,3492.8269215587034,23484,500,17.75636790000135
equal_iterations,F27,BFO,8,3190.697845072421,23757,500,18.91081389998726
equal_iterations,F27,BFO,9,3983.115680742106,23518,500,17.93424660000892
equal_iterations,F27,TSA,0,3126.3215338610407,45079,500,44.97607940000307
equal_iterations,F27,TSA,1,3123.765639040519,45123,500,41.15050839999458
equal_iterations,F27,TSA,2,3123.9893045520685,45041,500,41.15783129999181
equal_iterations,F27,TSA,3,3133.8063790281144,44866,500,40.89700710000761
equal_iterations,F27,TSA,4,3137.5261174615516,45088,500,54.02738959999988
equal_iterations,F27,TSA,5,3126.156752536191,45255,500,52.98871930000314
equal_iterations,F27,TSA,6,3120.705962073645,45059,500,52.52799580000283
equal_iterations,F27,TSA,7,3125.8570691035748,45072,500,47.90440869999293
equal_iterations,F27,TSA,8,3113.997335010138,44931,500,44.98264810000546
equal_iterations,F27,TSA,9,3129.1991334135414,44926,500,52.45380010000372
equal_iterations,F27,SOS,0,3054.079468799658,60030,500,61.1929317000031
equal_iterations,F27,SOS,1,3127.136760239231,60030,500,56.7400639999978
equal_iterations,F27,SOS,2,3113.445125184916,60030,500,46.075219799997285
equal_iterations,F27,SOS,3,3150.8210984068805,60030,500,45.977300400001695
equal_iterations,F27,SOS,4,3148.3183870899447,60030,500,57.36623450000479
equal_iterations,F27,SOS,5,3107.8929328664876,60030,500,46.33188890000747
equal_iterations,F27,SOS,6,3081.1457575320615,60030,500,49.76905540000007
equal_iterations,F27,SOS,7,3130.9885322559558,60030,500,57.26876400000765
equal_iterations,F27,SOS,8,3118.8841008305744,60030,500,46.59389000000374
equal_iterations,F27,SOS,9,3078.425903878026,60030,500,50.95466589998978
equal_iterations,F27,ES,0,3185.3543459457187,105030,500,87.95137229999818
equal_iterations,F27,ES,1,3115.0119825009315,105030,500,77.6738941000076
equal_iterations,F27,ES,2,3100.2899842242236,105030,500,87.80731290001131
equal_iterations,F27,ES,3,3140.261283017081,105030,500,87.71839309998904
equal_iterations,F27,ES,4,3143.47755303087,105030,500,85.26841829999466
equal_iterations,F27,ES,5,3109.861121325347,105030,500,85.80047719999857
equal_iterations,F27,ES,6,3183.2172358812495,105030,500,79.4378929999948
equal_iterations,F27,ES,7,3167.7614320804378,105030,500,76.95288110000547
equal_iterations,F27,ES,8,3116.241846140075,105030,500,82.5022420000023
equal_iterations,F27,ES,9,3146.327202925731,105030,500,75.90282630000729
equal_iterations,F27,FA,0,5690.389478739897,217553,500,130.32247109999298
equal_iterations,F27,FA,1,6793.161415991973,217524,500,125.95585929999652
equal_iterations,F27,FA,2,6815.4932270507325,217520,500,118.68005999999878
equal_iterations,F27,FA,3,5571.325092014382,217535,500,118.58332189999055
equal_iterations,F27,FA,4,6521.423529502632,217593,500,117.9373440999916
equal_iterations,F27,FA,5,4739.09151548892,217540,500,116.12477769999532
equal_iterations,F27,FA,6,5452.288563101979,217541,500,114.78587389999302
equal_iterations,F27,FA,7,5001.8548271921845,217514,500,112.26249809999717
equal_iterations,F27,FA,8,6140.303163706356,217547,500,109.29557839999325
equal_iterations,F27,FA,9,8180.898154423395,217581,500,108.4860888000112
equal_iterations,F28,HS,0,3604.46348933853,530,500,0.4291449000011198
equal_iterations,F28,HS,1,3902.018214652516,530,500,0.6419764000020223
equal_iterations,F28,HS,2,4036.9722256845207,530,500,0.6013687999948161
equal_iterations,F28,HS,3,3782.396683056628,530,500,0.6470547999924747
equal_iterations,F28,HS,4,3888.875021958477,530,500,0.6070675000082701
equal_iterations,F28,HS,5,3916.4036853772486,530,500,0.6034387999970932
equal_iterations,F28,HS,6,3959.0129659730246,530,500,0.6195999000046868
equal_iterations,F28,HS,7,4001.674820952069,530,500,0.44558210000104737
equal_iterations,F28,HS,8,3855.3543178327664,530,500,0.4571074999985285
equal_iterations,F28,HS,9,3914.1350460018803,530,500,0.6651837999961572
equal_iterations,F28,LSHADE,0,2743.672911955876,8569,500,6.8675855999899795
equal_iterations,F28,LSHADE,1,2914.2225910763523,8569,500,9.898060099993018
equal_iterations,F28,LSHADE,2,2797.317261416825,8569,500,6.90272990000085
equal_iterations,F28,LSHADE,3,2922.451034934261,8569,500,9.625325000000885
equal_iterations,F28,LSHADE,4,3033.121808537187,8569,500,6.978058399996371
equal_iterations,F28,LSHADE,5,3194.9702667146366,8569,500,6.870917300009751
equal_iterations,F28,LSHADE,6,2890.6237013082764,8569,500,6.8857392000063555
