Benchmark,Algorithm,Run,BestFitness,Time_s,Conv_0,Conv_1,Conv_2,Conv_3,Conv_4,Conv_5,Conv_6,Conv_7,Conv_8,Conv_9,Conv_10,Conv_11,Conv_12,Conv_13,Conv_14,Conv_15,Conv_16,Conv_17,Conv_18,Conv_19,Conv_20,Conv_21,Conv_22,Conv_23,Conv_24,Conv_25,Conv_26,Conv_27,Conv_28,Conv_29,Conv_30,Conv_31,Conv_32,Conv_33,Conv_34,Conv_35,Conv_36,Conv_37,Conv_38,Conv_39,Conv_40,Conv_41,Conv_42,Conv_43,Conv_44,Conv_45,Conv_46,Conv_47,Conv_48,Conv_49,Conv_50,Conv_51,Conv_52,Conv_53,Conv_54,Conv_55,Conv_56,Conv_57,Conv_58,Conv_59,Conv_60,Conv_61,Conv_62,Conv_63,Conv_64,Conv_65,Conv_66,Conv_67,Conv_68,Conv_69,Conv_70,Conv_71,Conv_72,Conv_73,Conv_74,Conv_75,Conv_76,Conv_77,Conv_78,Conv_79,Conv_80,Conv_81,Conv_82,Conv_83,Conv_84,Conv_85,Conv_86,Conv_87,Conv_88,Conv_89,Conv_90,Conv_91,Conv_92,Conv_93,Conv_94,Conv_95,Conv_96,Conv_97,Conv_98,Conv_99,Conv_100
Ackley,SOS,4,9.170442183403793e-13,0.1914,20.644447200014852,18.50055950336481,13.876340840132679,12.58644583455556,11.741415105737786,9.556292016422582,8.176272867289017,6.188938311700536,5.579432939145089,4.398982917603064,4.070025280363758,3.4703989166192994,3.0421087300041596,2.6287020983842493,1.806433406772403,1.4997200233078876,0.6280482119018314,0.6280482119018314,0.31137434480053416,0.24125278001071893,0.17776803488174453,0.09688585780234549,0.09019954334163005,0.051680870742683016,0.04290414053633329,0.023177380536321568,0.017521559253783625,0.010282624701148269,0.009372820095230328,0.006114136862671149,0.0035893742114585514,0.0031543072049022847,0.0017171346553621625,0.0014200249807037046,0.001192545580515958,0.0007794374893141942,0.0004945644235410107,0.00038047753878034385,0.00022833147935985565,0.00018338173920584566,0.00010756429948033386,8.627715120868018e-05,4.5010148291613206e-05,4.5010148291613206e-05,2.9207823847077208e-05,1.6213552925581354e-05,1.4870191340055072e-05,1.0052643084623725e-05,9.129684138020622e-06,7.257700819440771e-06,5.428548963681834e-06,3.1456182729705517e-06,1.4865848432243922e-06,1.4865848432243922e-06,1.3714891378135974e-06,8.628018695056028e-07,6.662612759278375e-07,3.4352311262253465e-07,2.7492631859971084e-07,1.9255129091177992e-07,1.696300668818651e-07,1.331199439569275e-07,1.1090286422543727e-07,6.127767848695953e-08,5.148862713966196e-08,3.3422506096059124e-08,2.5072833143013895e-08,2.230972429018152e-08,1.4478594767552977e-08,1.1667772970014312e-08,7.287795700250399e-09,5.531746172238172e-09,4.514597140570231e-09,3.0570110887140345e-09,2.2511774666611473e-09,1.202157040580687e-09,1.202157040580687e-09,9.253224853011943e-10,7.791176592775173e-10,5.614286813226954e-10,3.529980752148276e-10,2.9787061706088025e-10,2.081113059659856e-10,1.5585088775083022e-10,1.4594236930065563e-10,9.925971156121705e-11,5.997735641471991e-11,3.0536018158500156e-11,2.738476112540411e-11,2.738476112540411e-11,1.942312977121219e-11,1.3603784765336968e-11,1.319166997859611e-11,8.288925101851419e-12,5.5924154196418385e-12,4.249489649055249e-12,3.538946913295149e-12,2.6969537714194303e-12,1.4073187060148484e-12,9.170442183403793e-13,9.170442183403793e-13
Ackley,SOS,5,5.475619957451272e-13,0.1875,20.80654595091714,18.50303268252427,17.64956033318177,15.462784861784227,11.591795373739705,9.41053100777649,6.306176695173434,5.077593237862018,4.855539480627186,4.132491177281626,2.7802040129185035,2.7802040129185035,1.574585154296305,1.3619710081053324,1.2901648744250633,0.8412309756586827,0.45461255284893953,0.21084608437547248,0.16385465093978668,0.15429364219886255,0.07761874398945467,0.029568202453156278,0.029568202453156278,0.028876906873283037,0.016695268999054935,0.012675349191586083,0.010144140983559868,0.004865612054747448,0.004788982282722731,0.0031327859646066436,0.0022780493040035488,0.0020081463775949437,0.0014986911632957067,0.001239886822976377,0.0008991375450020378,0.0006741636659097772,0.00038612755296840717,0.0003835383090735611,0.0002642495445610571,0.00019488396246503115,0.00011958043184323586,9.231563376888019e-05,6.241772055348704e-05,5.5512232564058905e-05,3.4391973177339e-05,2.445224204494778e-05,1.7610260439671066e-05,1.4291336534189014e-05,1.2138615062884384e-05,7.576881686066628e-06,5.592301580481518e-06,4.695810151833513e-06,2.668090136825896e-06,2.4686532928974714e-06,1.5151415770908727e-06,1.0199566280455485e-06,6.581237852465449e-07,4.513081823809273e-07,4.423308479495347e-07,3.0556896435385283e-07,1.1546799116857187e-07,1.1546799116857187e-07,1.0596634014703454e-07,4.011158383221414e-08,4.011158383221414e-08,3.374340851181046e-08,2.9481075802806345e-08,2.375290764078386e-08,1.5757045890296695e-08,1.3293281586612693e-08,1.0141889550396854e-08,7.864852324956928e-09,4.34876712418486e-09,3.3340019633953943e-09,2.8585067646247353e-09,1.870102739331969e-09,1.6830914439935896e-09,1.0953091766907619e-09,7.929590317701241e-10,5.577267536693853e-10,2.493014683579986e-10,2.493014683579986e-10,1.868838417351526e-10,1.5912293704900549e-10,1.0235057246177348e-10,8.712364163443453e-11,6.446088107736614e-11,4.701350420077688e-11,3.6273650749762965e-11,2.7576607664059338e-11,2.0400126032882326e-11,1.6492140986201775e-11,1.3458123504506148e-11,7.322586981217682e-12,6.580069822348378e-12,3.766320588738381e-12,3.197886400130301e-12,1.9046986210469186e-12,1.34692257347524e-12,8.211209490127658e-13,5.475619957451272e-13
Rosenbrock,PSO,1,617490.8032887379,0.0167,295566225.9149278,198436520.79736668,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,186513664.70358184,183963275.29762584,183963275.29762584,183963275.29762584,183963275.29762584,183963275.29762584,165644450.2916652,165644450.2916652,139877600.598582,139877600.598582,132619501.30823839,132619501.30823839,132619501.30823839,132619501.30823839,132619501.30823839,132619501.30823839,132619501.30823839,114377926.44275779,114377926.44275779,114377926.44275779,98487727.52102764,98487727.52102764,98487727.52102764,98487727.52102764,91554604.25610709,91554604.25610709,66493475.31030052,66493475.31030052,52645909.8927478,40726324.63324898,38089226.27541059,33269910.7302044,33269910.7302044,33269910.7302044,33269910.7302044,33269910.7302044,30377513.26468298,29587414.778498057,29587414.778498057,29330245.097365648,29330245.097365648,26360945.267542727,26360945.267542727,24183783.7032312,19113681.850644734,16689063.677734187,16689063.677734187,15643891.098494517,15643891.098494517,12138535.135744583,10334280.867243638,9492844.695295097,7409532.975018107,7409532.975018107,5500307.050151744,5439908.006721238,5439908.006721238,5137633.414773855,5137633.414773855,3604879.9748484096,3604879.9748484096,2826059.46582894,2614914.8269800236,2237622.9222635753,2237622.9222635753,1804176.8074923814,1722310.7148175125,1722310.7148175125,1722310.7148175125,1618413.081867681,1589250.0878751539,1589250.0878751539,1253730.9696125938,1224462.0215226486,788340.9316931977,617490.8032887379
Rosenbrock,PSO,2,1174609.9974202418,0.0167,279601738.64774626,279601738.64774626,279601738.64774626,279601738.64774626,279601738.64774626,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,262319070.48606232,259304290.6007746,259304290.6007746,259304290.6007746,238093691.722489,238093691.722489,238093691.722489,133000373.16782242,133000373.16782242,133000373.16782242,133000373.16782242,133000373.16782242,133000373.16782242,133000373.16782242,133000373.16782242,127222340.4570382,127222340.4570382,127222340.4570382,99729588.86836606,99729588.86836606,99729588.86836606,99729588.86836606,99729588.86836606,93393932.13167512,72442739.93509452,67321594.77323668,58389398.80154471,58389398.80154471,41812122.848481,41812122.848481,41812122.848481,41812122.848481,40722915.377285406,34393177.23473087,33136228.56353608,30802731.612886418,22258155.270204738,22258155.270204738,19915590.90648348,16055348.250947589,16055348.250947589,12907101.102908913,11361591.909764038,11361591.909764038,11361591.909764038,10021611.858475747,8916179.67598598,8916179.67598598,8916179.67598598,8559325.203906385,6408078.300621245,6408078.300621245,5601784.764763487,5601784.764763487,5478416.101011956,5478416.101011956,4311443.052293628,4195198.396923574,3814694.9034857214,3355780.503076078,3172673.2722910442,2616473.086608281,2592770.154839686,2332315.055557043,1945009.234224658,1903290.8568544993,1735295.3700671305,1670663.5887990892,1662332.6540840655,1388456.321919407,1375083.3116440852,1307570.336740357,1289749.5026161575,1174609.9974202418,1174609.9974202418
Rosenbrock,PSO,3,3147120.7387974677,0.0191,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,208136029.6583615,193732412.76614818,193732412.76614818,193732412.76614818,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,177534664.42836538,151719116.39346123,151719116.39346123,151719116.39346123,151719116.39346123,151719116.39346123,151719116.39346123,151719116.39346123,151719116.39346123,150286456.64050522,142559577.6487714,142559577.6487714,121482826.26629995,121482826.26629995,121482826.26629995,121482826.26629995,68944101.92389268,68944101.92389268,68518984.93369788,68518984.93369788,66418792.601971366,66418792.601971366,66418792.601971366,59780045.67411579,59780045.67411579,58073540.56466628,58073540.56466628,58073540.56466628,54690395.79492997,54690395.79492997,51518832.67253259,51114914.75898805,51114914.75898805,34709173.43678681,34709173.43678681,34709173.43678681,34087502.971928835,34087502.971928835,34087502.971928835,34087502.971928835,31139585.384370267,29847646.193377666,29847646.193377666,29847646.193377666,28296333.227955293,27468203.05838213,27468203.05838213,25017823.76687261,24516578.302569047,24260559.73780839,24260559.73780839,21343344.368784737,21343344.368784737,21343344.368784737,19737118.227763418,13988354.713304233,13988354.713304233,13862044.533826387,13862044.533826387,13285716.593651146,13285716.593651146,12802685.66715658,11227769.232663337,9040941.760607604,8488007.84653309,8431927.135542177,6763007.011381936,5820795.8237981815,5287472.545924792,4434092.289134147,4153516.0481040683,3913898.187967523,3726911.953976799,3483032.103063643,3147120.7387974677
Rosenbrock,PSO,4,917595.3676526962,0.0172,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,242611677.33299693,223050445.839548,216325628.32893544,216325628.32893544,216325628.32893544,216325628.32893544,216325628.32893544,216325628.32893544,216325628.32893544,216325628.32893544,160506119.0199126,160506119.0199126,160506119.0199126,144919906.25262985,144919906.25262985,144919906.25262985,144919906.25262985,144919906.25262985,144919906.25262985,127317341.46478944,127317341.46478944,127317341.46478944,127317341.46478944,127317341.46478944,110867528.15120573,110867528.15120573,110867528.15120573,73946989.17217243,73946989.17217243,71781026.0399706,71781026.0399706,71781026.0399706,70832539.13812979,70832539.13812979,59596168.4325554,50897218.818848714,49348515.753629,37407037.23893212,37407037.23893212,37407037.23893212,33957786.040734835,33957786.040734835,33106160.380152978,33106160.380152978,33106160.380152978,33106160.380152978,31642984.969652146,31642984.969652146,19197998.093134914,19197998.093134914,19197998.093134914,14022372.03588143,10093972.91792599,10093972.91792599,10093972.91792599,9553142.520873452,8269133.631407426,8269133.631407426,7433913.124775238,7348993.595626844,7348993.595626844,6612184.811174135,6612184.811174135,6612184.811174135,6612184.811174135,5588336.677490397,5200924.559043621,4986931.896485597,4916433.385175351,4623302.914424059,3190504.542241392,3093471.741980066,2597604.1500884504,2078758.4325322558,1789767.753458748,1783762.7478683158,1213541.131399815,1213541.131399815,1101526.1864265644,1041419.2423955908,1041419.2423955908,982162.3989684436,917595.3676526962
Rosenbrock,PSO,5,4930566.216727022,0.0167,297976735.91725945,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,272791111.43288887,223191907.46780047,223191907.46780047,223191907.46780047,223191907.46780047,223191907.46780047,223191907.46780047,223191907.46780047,223191907.46780047,223191907.46780047,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,220591774.0762606,217320909.1456845,192786445.93353662,192786445.93353662,192786445.93353662,192786445.93353662,192053966.2211206,192053966.2211206,183830191.63568783,183830191.63568783,183830191.63568783,183830191.63568783,183830191.63568783,183830191.63568783,160441990.38603804,158183812.54865652,142825357.92945972,93961731.60512449,76222350.61339253,76222350.61339253,69736183.1440175,69736183.1440175,69736183.1440175,69736183.1440175,68634848.15051277,68634848.15051277,65154978.97900588,43618668.146172285,42830737.30941465,42830737.30941465,42830737.30941465,42322554.304722495,42322554.304722495,42322554.304722495,41363913.29023581,41363913.29023581,41363913.29023581,40288128.16547582,40288128.16547582,40288128.16547582,33789135.545681775,33789135.545681775,25370513.57000475,22443577.440681618,22443577.440681618,22443577.440681618,22339657.472880587,18770964.010513555,18770964.010513555,15440947.84445932,15440947.84445932,13803096.097725894,13803096.097725894,13803096.097725894,10711767.726450726,10711767.726450726,9264173.625296958,8255237.465493407,8255237.465493407,8246832.6421757,8246832.6421757,8084994.857245837,7575585.144677018,7057995.31627287,7057995.31627287,7057995.31627287,6401428.911367791,5743356.364871239,5495704.450241959,5495704.450241959,4930566.216727022
Rosenbrock,GWO,1,29.02379075908303,0.0673,272016573.09282184,209322461.3118842,123381951.11260962,43154519.59317915,21701422.47136016,21701422.47136016,19501634.04096175,12951089.384436348,6784039.164161373,5683798.534091175,2188779.3680195506,1435253.285081943,780676.5574898367,545807.6054920632,189437.21132217272,121645.2550538106,54224.965739623054,23688.809962335898,18406.942718296326,10738.958218311329,5256.830201304294,3491.498032423071,2694.735143332607,1993.4670073434806,1140.9936158047926,655.1679391163382,382.42167999954256,331.8716528230425,197.0921712572555,197.0921712572555,197.0921712572555,170.13014640368488,143.8984625064135,122.15603328585702,111.46313412807582,86.94290455044454,78.31032006426452,70.64451338766672,54.497010808399196,53.032392542866006,47.10548060855595,47.10548060855595,43.148367940390294,40.55806643495009,39.01259763424789,36.8918055023006,35.490728245682604,35.01215853901307,33.98694304422644,33.42469548260063,32.921928053502825,32.59588349026413,32.002476130958776,31.468234907576452,31.213739141788658,30.931634466061737,30.859052785152794,30.719195078679153,30.540046498721644,30.429228549985947,30.259633312888262,30.200906517191196,30.092915369352813,29.931872587538273,29.833865390193793,29.76538061086519,29.664817729679157,29.598440234540973,29.46998698526647,29.456384491094777,29.399321494324067,29.36574413668591,29.318343004354894,29.284022639814612,29.259884688835527,29.24371212536424,29.21808016512879,29.205931296870403,29.18263492379577,29.163802208779963,29.144495984775524,29.126128478210557,29.11314328425513,29.10337872188371,29.088901768806807,29.085434453208453,29.07755376071249,29.067268387040798,29.061845019303927,29.057465541864353,29.050508265889302,29.046062182985047,29.04188844107612,29.037151407981717,29.033523334186768,29.030591781295307,29.028535324798618,29.02694383449373,29.024732064832147,29.02388410587447,29.02379075908303
Rosenbrock,GWO,2,28.819852880300544,0.0666,219850793.29330176,172835673.66576242,94159192.560338,38554354.67528355,32798401.497178387,32798401.497178387,19296948.215375796,15412455.51757549,8514122.152973503,6104251.241282569,2108176.743784826,844598.1723415167,835424.9794693795,275339.6777338262,203989.87382696805,109910.90280499947,109679.12001761184,53479.73072393238,24584.159467147823,21599.970698488003,16380.752781675008,6454.856265002707,5485.302909299334,3824.2101657327435,2370.0850777047717,1111.0306334100649,911.4670424489104,532.858207034565,405.78925384964833,290.0967186573032,234.9883258470479,205.23978807632255,200.85596665122674,159.42163206152847,129.05896592154457,121.0035416369256,88.34957960543233,84.29012890622383,73.35823830753623,64.60205530531096,56.26006395827932,52.84851359176939,48.4037725278204,41.71925787103854,40.619024933131584,38.69572382023119,35.901817080276516,35.53117954050185,34.12786691734689,32.9454141910075,32.529875653782646,31.782653135309243,31.297227690232887,30.92744003912294,30.54605929054827,30.267591713889544,30.05080319213475,29.77643928039696,29.619262411957333,29.539157087889297,29.37334873460998,29.32319489413905,29.260385502060725,29.205503988383764,29.159484051328146,29.107411989017972,29.047273696780106,29.026217849591042,29.003706068562355,28.980559967068817,28.951023041151522,28.94021731345439,28.93087661657369,28.911711902861896,28.90681989596575,28.89282965147291,28.881739319624835,28.87486437198498,28.865857686452284,28.860076862539948,28.856562461770434,28.852879592461168,28.84836777714009,28.845486355208084,28.84022490981606,28.838197909996044,28.835745642013784,28.833353189794593,28.830569221802154,28.82887082659577,28.8275006600806,28.82582467659535,28.824636127796705,28.822823214595953,28.822823214595953,28.821952650227473,28.821217441151713,28.820414597584456,28.820188714657174,28.819985064806687,28.819852880300544
Rosenbrock,GWO,3,40.83503514536894,0.0701,270521106.83401936,192351190.2503948,157612739.70973673,138982851.21149236,107075450.55570152,46845087.92803172,46845087.92803172,46845087.92803172,20102947.23903242,17881924.57220411,13629988.226379206,8897225.764172785,6549158.385127286,4702852.422233159,800442.3267765933,800442.3267765933,482449.2638372329,329582.35442127293,210254.66067616423,120817.4053929303,101513.57754958032,46295.23525959061,24346.624685456423,17218.755240076447,13145.763549340945,10343.385013763727,6584.691886670159,6212.121046487264,3332.240941807756,1927.2109229997493,1195.5811156981658,982.3903798445346,982.3903798445346,737.9202063797213,568.8181677247356,568.8181677247356,568.8181677247356,522.1538827123446,430.97262233620864,330.63558172341465,330.63558172341465,329.95880061009973,326.3671464892595,324.3066141707065,307.0300785357291,307.0300785357291,255.01316166973803,255.01316166973803,234.05919086434918,234.05919086434918,230.59126245068194,228.48264721779674,199.9939801333775,199.9939801333775,196.4367206634358,182.07250167037395,169.5836837756451,169.5836837756451,147.99422155307468,144.11722297552024,137.70622480623857,128.54146792594636,118.35781347438423,113.9877963551431,104.79626136886652,97.6302454677537,90.06226731844382,84.6706206610955,79.86395362652452,75.95768381801659,72.80407215134026,68.2967614500654,66.44531941929216,63.32865710869085,59.67961972883677,59.419327849118915,55.95890520007194,54.402770608298084,52.16021554256302,51.34631769009985,49.97822464369173,48.7004901952571,47.4762544282931,46.02158453194892,45.40484889396137,44.80153773892365,44.071622282187946,43.62047337253454,43.31364435790343,42.881822549414586,42.38747387062529,42.027226660305196,41.952772217164245,41.70455153098462,41.49884342654649,41.291582235545036,41.174458591160864,40.99383552307425,40.958950301947596,40.86764182982606,40.83503514536894
Rosenbrock,GWO,4,29.118560893398595,0.0662,172457094.5782608,140862152.50177488,72878479.92026493,37620701.56257136,24177484.287845027,15175809.790692206,13637728.568057315,6248060.163744268,2946798.361905154,1668118.2374863252,1112906.5202046311,683457.0676340157,464051.232410365,263713.5871765344,172119.28431761204,172119.28431761204,85608.11069732025,54939.1681468313,36061.21720846447,21089.124347677323,15321.862178052266,7353.062181236332,7353.062181236332,5735.804528968277,4450.3125958066175,3706.1511525964,2539.4775035215794,1988.7151825686547,1560.5091762064276,888.4621317010501,666.9912670996176,536.2817383631533,442.935817006923,281.07723641247793,281.07723641247793,213.43327354267524,173.7777855460498,145.515250310777,120.51096950240489,96.30131535930359,92.36618688061968,85.83969562672914,72.3434895395542,64.86881745358308,61.12750367773608,53.30891180833892,51.83495738278313,48.37222154108056,45.28017040778016,41.30766033423551,39.676194909780094,38.28795530667584,36.2712267607215,35.40000109314489,34.244599807774414,33.55969450295472,32.89813177948996,32.73694527489999,32.26189493401618,31.756698248363552,31.249046130065846,30.91608224527684,30.697318048476856,30.414176235560447,30.234529659887905,30.168819740455074,30.010906599827514,29.94623021185942,29.840869022988407,29.76842316640902,29.721547613511106,29.695867495085157,29.605389790383988,29.57762846167629,29.51056846975436,29.48686169456908,29.447832346591948,29.40560634807376,29.364385551087167,29.34280590138756,29.30258656741301,29.295763037108916,29.277784136049704,29.249560624270742,29.223541357291527,29.218631749388727,29.20010612176795,29.191202432911833,29.180487878497157,29.169396750031005,29.159818683265954,29.155674645842478,29.147476566587923,29.14110824370064,29.136058366863406,29.129736333794163,29.124698155592522,29.12264545759943,29.1209341421737,29.119643090646175,29.118560893398595
Rosenbrock,GWO,5,135.36939789041077,0.0631,253881582.3436815,160323471.20187837,66413598.354700476,66413598.354700476,44797589.57381839,28990453.17404238,24072173.99087338,18343513.209835824,17456361.913014647,13982709.799652932,6874439.231171338,4498611.308728044,3546195.4388499465,1703480.6281234391,1703480.6281234391,973953.626951391,973953.626951391,424093.4116949814,271954.71479638526,191926.683788712,120862.75248281757,72208.31887107312,33299.80054868431,30360.494782345777,13516.41844229175,11282.867375360785,7683.573560725224,5946.259496882997,4885.104265015532,4522.447993133707,2939.5172775786837,2939.5172775786837,2809.720456821729,2111.5172750751667,1565.3136589331357,1503.068148662198,1069.4961025059274,1069.4961025059274,894.4270287060002,625.1975329536597,607.5635784718892,459.34013774408555,395.82590551252764,395.638967523625,318.1853563014119,318.1853563014119,318.1853563014119,285.8722335890666,285.8722335890666,248.3550695830217,248.3550695830217,248.3550695830217,248.3550695830217,248.3550695830217,248.3550695830217,248.3550695830217,248.3550695830217,243.06459802927935,243.06459802927935,243.06459802927935,243.06459802927935,236.26978002649446,236.17332745663307,236.17332745663307,223.30620534514742,223.30620534514742,210.90849820596307,210.90849820596307,207.99318720933823,207.99318720933823,206.97784272215762,205.18321245707733,192.7085798055542,192.7085798055542,191.4555311947039,183.9011144602184,179.7756427551568,174.1388917599303,173.08396557254548,172.93189640889756,166.46662478183885,165.31625834174673,164.4587348338349,161.14664460153233,158.87949620625963,155.31813656317883,152.0875481232227,149.96756221179632,147.62418399787035,145.2067670303229,144.15855661972154,142.23678145655285,140.68937648697823,139.96656376414904,138.5305985886817,137.77542019550958,136.77126823333057,136.34737611128025,136.03497667408652,135.46593117747634,135.36939789041077
Rosenbrock,WOA,1,31.847594862538326,0.0412,229437913.75636822,193873834.03140357,188812191.5945111,182925790.3008598,162913202.10284427,111692636.43013068,95265760.24158874,69080489.4503116,62999846.861106046,59219959.53368109,59207577.22679066,57916383.44531186,31727480.216621853,27396882.77137436,26104715.082349993,10041713.514793742,10041713.514793742,8874318.835855339,5907468.825874462,5226738.246346766,5092306.283110254,3611555.4902439215,3589778.3674266115,3589778.3674266115,2338628.9922784343,1699749.4955304656,1450263.7224133404,1271853.1043659179,932447.42510572,864502.3937585175,863384.6924717606,676513.231653204,652053.2016131321,483575.1179623257,457714.4213070253,434222.4765148913,430874.77053054236,339248.7739678195,298816.8778947125,287383.3829846134,241005.46062597504,187081.51994763737,136539.49803140416,79695.1489248018,33964.307814109714,29511.668505830312,21853.876365699125,20687.26087612099,16149.88550982508,12266.681869376616,3341.3958541994043,3243.6410519725273,2663.782001542846,2620.3884814186413,2205.2526900515995,1592.5782212303247,1324.0848270652207,1316.86959882456,1310.7331081790862,807.0715586985269,314.6499928693553,309.3134973237305,293.5596422648785,251.45120124550618,214.76616543553092,195.95110111434806,165.92718171114154,121.06757917116991,109.03769111928031,97.63258178583926,77.98768985301439,71.17678271839252,61.91505800007649,54.93970882937847,50.388943400513284,49.129762808895926,46.149135282760724,44.40403664933823,42.68282101047613,40.845724975397225,40.0624824942213,38.66987444987356,37.902576403881575,36.89791776798697,36.36205844138193,35.930285706780545,35.4485139015496,34.3680462006273,33.99194063980998,33.748958770180536,33.364464713532165,32.975923948581375,32.78186648325956,32.59800757177444,32.4034866125871,32.20553633703506,32.078210809262586,32.01810565596313,31.934222728026594,31.865714382217405,31.847594862538326
Rosenbrock,WOA,2,68.58259040582185,0.0508,279042087.1904253,243903134.84143925,197632113.11953554,157179551.8534055,124937213.30638525,99939123.41142344,99939123.41142344,98490423.71239385,97970098.98145024,97970098.98145024,97747891.29431513,97437399.19534451,94186163.8157345,92889802.48886943,92721954.85542278,80532111.05933733,72474582.85209228,70484760.57823879,69917871.7381189,64507458.15411959,47266791.97976649,36181804.73231401,35784215.69891043,30469095.87605276,20629577.778225306,20439057.546840105,19173005.253317874,6004294.568541978,4821132.863670103,4584316.606217982,4532718.702270368,3897212.332893872,2529289.0439715977,2529289.0439715977,1851843.0178125906,1742930.7595513812,1045212.1909528606,635077.1346892121,326032.75690578343,247825.85991872576,216044.4194200598,179415.55273822122,136442.59232370235,96926.78077616116,96575.97746592973,93316.26957599004,93316.26957599004,85915.79860637496,79570.09907934316,56197.054843154416,34746.2322909462,16331.501785013028,13062.726190973288,10620.362640263764,9504.18193299592,9368.01560919649,9364.933502571606,9364.933502571606,7347.034699487655,6965.537082482974,5659.357104445283,4588.002340527157,4549.9315956739565,4503.612912986539,4052.674601911456,2801.6933544237118,1801.826267335705,1774.7241818739162,1485.1903168716983,1137.0824222380406,1000.3044368788462,727.7695465257202,643.7067621465774,484.458952743905,424.4767582280743,406.8791820795138,358.23047612135474,324.1301789274436,284.7993357206628,257.0400635033826,234.6699514308773,212.84508862703532,199.30551392506902,171.2953810064146,159.91038002093188,136.82951721238678,128.24810502205344,121.16182917036117,113.07549078979041,107.44194361220403,99.60677492569171,94.12545240983785,89.073595959605,85.23871608586491,83.10341108541608,81.4826129979917,75.71944800250891,70.40440472874558,69.455285030661,69.00511388386721,68.58259040582185
Rosenbrock,WOA,3,44.422074971217945,0.0455,273788870.33492893,229798856.22939673,205989096.73001438,198382566.37954086,155913197.3085604,146026646.67204845,146026646.67204845,128461882.23463467,108047639.05178869,101675656.17649566,96582359.90642376,95261204.22227249,95261204.22227249,88341439.71648028,85624561.80457857,85326771.94222932,75777118.17376146,73589120.80319436,58365140.229662135,57843881.41857291,23237048.39947961,18196256.882122844,16902137.50914288,16366453.043025047,11492692.696028134,8872381.102172473,8830670.652479691,6869836.902313594,4994950.033773296,4559723.703064919,4014517.287123313,3833567.6845458834,2404588.071817705,1774135.2142701515,1450246.667545215,869033.2372925971,834116.3958885786,655817.5185580222,526174.5342238257,526174.5342238257,497127.7261958171,245603.2312425321,232327.80895105947,199203.4273262014,196453.41251663904,191717.02832393209,177857.49411695308,98204.82474934349,63245.80635978078,36329.03613615387,26245.090373626354,24054.417005572446,21665.677647065364,21665.677647065364,19732.438308626646,10728.17028532437,7766.653911288718,5269.8624568677915,4058.342058378506,3514.466096994092,2459.290714618414,2058.558580106593,1762.3530501151229,1516.8196924579618,1323.988718624744,1212.5540354165437,936.2061069036424,812.9023247320246,720.3351374331108,658.0595600882535,515.9404395466241,440.37308565589905,391.44201058712736,349.11746083307634,318.225897607687,211.9213048126679,196.82312519916394,157.04675462428406,143.9907657019332,133.70946233397356,124.25525377336182,110.52787862154177,103.56513208604238,91.77025862194968,83.43524316902267,79.02132643277469,73.57675396051529,70.08735253649833,67.15478568211297,63.68797429141882,60.10869143206943,58.69626906349093,56.62422105673117,52.56644252267448,51.23781525424937,49.74191195686281,48.397550603862555,47.63751666816646,46.83069128940541,45.24860447492188,44.422074971217945
